codigo_ibge,anomes_s,pab_qtd_fam_benef_i,pab_valor_pago_d,pab_valor_medio_d,pab_extraordinario_qtd_fam_i,pab_extraordinario_valor_pago_d,pab_extraordinario_valor_medio_d
260875,202112,3839,828253.0,215.75,3529,731068.0,207.16
260880,202112,6157,1590313.0,258.29,5167,953028.0,184.45
260890,202112,8076,1492361.0,184.79,7776,1762202.0,226.62
260900,202112,3112,605504.0,194.57,2977,652038.0,219.03
260910,202112,2152,516368.0,239.95,1825,368330.0,201.82
260915,202112,3789,1210973.0,319.6,3001,440637.0,146.83
260920,202112,2170,551884.0,254.32,1744,348416.0,199.78
260930,202112,2716,707172.0,260.37,2230,421748.0,189.12
260940,202112,8814,1778685.0,201.8,8137,1793371.0,220.4
260950,202112,3903,869179.0,222.7,3453,721623.0,208.98
260960,202112,36186,6219206.0,171.87,35400,8312585.0,234.82
260970,202112,3653,768601.0,210.4,3380,712118.0,210.69
260980,202112,3352,1004471.0,299.66,2619,403992.0,154.25
260990,202112,11367,2627245.0,231.13,10147,2038263.0,200.87
261000,202112,9550,2199350.0,230.3,8393,1699957.0,202.54
261010,202112,1662,413148.0,248.58,1380,277644.0,201.19
261020,202112,4239,957260.0,225.82,3844,783219.0,203.75
261030,202112,2640,681877.0,258.29,2179,411687.0,188.93
261040,202112,3103,870132.0,280.42,2392,429167.0,179.42
261050,202112,5335,944844.0,177.1,5236,1195590.0,228.34
261060,202112,9042,2290566.0,253.33,7893,1437021.0,182.06
261070,202112,31963,6119750.0,191.46,30622,6775967.0,221.28
261080,202112,4811,1091592.0,226.9,4324,880416.0,203.61
261090,202112,13849,3182427.0,229.79,11990,2506597.0,209.06
261100,202112,5209,1169468.0,224.51,4614,957042.0,207.42
261110,202112,33070,7544775.0,228.15,29498,5970892.0,202.42
261120,202112,2522,632954.0,250.97,2237,411479.0,183.94
261130,202112,5112,1251101.0,244.74,4500,841828.0,187.07
261140,202112,2311,469637.0,203.22,2136,466226.0,218.27
261150,202112,3815,988351.0,259.07,3051,587426.0,192.54
261153,202112,1079,279144.0,258.71,949,161127.0,169.79
261160,202112,104435,1.7071359E7,163.46,103363,2.477975E7,239.74
261170,202112,3943,877755.0,222.61,3634,718382.0,197.68
261180,202112,6026,1057099.0,175.42,5915,1362176.0,230.29
261190,202112,3079,880782.0,286.06,2235,408286.0,182.68
261200,202112,2188,464129.0,212.12,2002,425954.0,212.76
261210,202112,1366,297122.0,217.51,1272,256975.0,202.02
261220,202112,7349,1367070.0,186.02,7176,1584807.0,220.85
261230,202112,2694,855685.0,317.63,1678,297097.0,177.05
261240,202112,3748,776092.0,207.07,3426,752270.0,219.58
261245,202112,2371,668793.0,282.07,1804,325525.0,180.45
261247,202112,1790,348768.0,194.84,1700,374763.0,220.45
261250,202112,12442,2441716.0,196.25,11874,2572227.0,216.63
261255,202112,2443,601757.0,246.32,2146,406850.0,189.59
261260,202112,8464,2267890.0,267.95,7188,1271718.0,176.92
261270,202112,2771,647954.0,233.83,2390,485325.0,203.06
261280,202112,1752,456320.0,260.46,1406,264273.0,187.96
261290,202112,1995,536788.0,269.07,1543,292068.0,189.29
261300,202112,8077,2141981.0,265.2,6293,1213412.0,192.82
261310,202112,5623,1221350.0,217.21,5070,1071204.0,211.28
261320,202112,4013,1058445.0,263.75,3516,600271.0,170.73
261330,202112,4223,954728.0,226.08,3756,774527.0,206.21
261340,202112,2756,736897.0,267.38,2202,417333.0,189.52
261350,202112,5868,1700366.0,289.77,5060,740415.0,146.33
261360,202112,5266,983942.0,186.85,5078,1134863.0,223.49
261370,202112,13207,2511351.0,190.15,12741,2807023.0,220.31
261380,202112,2785,647825.0,232.61,2420,498229.0,205.88
261390,202112,9719,2175218.0,223.81,8841,1788297.0,202.27
261400,202112,2996,758435.0,253.15,2587,482112.0,186.36
261410,202112,5934,1381005.0,232.73,5303,1044902.0,197.04
261420,202112,5159,1186501.0,229.99,4690,920889.0,196.35
261430,202112,2225,620171.0,278.73,1899,306953.0,161.64
261440,202112,904,266258.0,294.53,605,112048.0,185.2
261450,202112,9599,2795729.0,291.25,6841,1207698.0,176.54
261460,202112,4985,1282088.0,257.19,4022,761994.0,189.46
261470,202112,2737,715762.0,261.51,2413,415697.0,172.27
261480,202112,3450,828649.0,240.19,3046,593506.0,194.85
261485,202112,3147,766626.0,243.61,2693,529789.0,196.73
261500,202112,3267,595042.0,182.14,3205,716271.0,223.49
261510,202112,1210,361035.0,298.38,919,152134.0,165.54
261520,202112,1523,415429.0,272.77,1218,216593.0,177.83
261530,202112,5702,1064571.0,186.7,5516,1233576.0,223.64
261540,202112,4249,769553.0,181.11,4214,932410.0,221.26
261550,202112,2321,477525.0,205.74,2186,462617.0,211.63
261560,202112,4935,1326491.0,268.79,4099,714261.0,174.25
261570,202112,1899,371204.0,195.47,1801,395066.0,219.36
261580,202112,4890,1324947.0,270.95,3883,725577.0,186.86
261590,202112,1431,393243.0,274.8,1056,200590.0,189.95
261600,202112,2883,601036.0,208.48,2691,566118.0,210.37
261610,202112,1227,309781.0,252.47,1066,197938.0,185.68
261618,202112,1582,355735.0,224.86,1410,285600.0,202.55
261620,202112,2597,500580.0,192.75,2505,544968.0,217.55
261630,202112,3683,738860.0,200.61,3461,754201.0,217.91
261640,202112,21861,4134286.0,189.12,20910,4675920.0,223.62
261650,202112,2400,546264.0,227.61,2109,436206.0,206.83
270010,202112,3008,1011662.0,336.32,1857,295931.0,159.36
270020,202112,2769,589544.0,212.91,2578,533471.0,206.93
270030,202112,21292,4721967.0,221.77,19253,3922494.0,203.73
270040,202112,7456,1638463.0,219.75,6878,1399337.0,203.45
270050,202112,3718,779397.0,209.63,3456,730601.0,211.4
270060,202112,1210,298120.0,246.38,1087,197965.0,182.12
270070,202112,3125,811846.0,259.79,2695,481851.0,178.79
270080,202112,854,204308.0,239.24,746,145848.0,195.51
270090,202112,1347,377422.0,280.19,1116,185639.0,166.34
270100,202112,3905,940327.0,240.8,3330,663906.0,199.37
270110,202112,1829,358782.0,196.16,1761,379430.0,215.46
270120,202112,1932,477208.0,247.0,1685,322110.0,191.16
270130,202112,3519,731824.0,207.96,3311,696285.0,210.29
270135,202112,1352,321221.0,237.59,1164,238195.0,204.63
270140,202112,6107,1100280.0,180.17,5911,1357180.0,229.6
270150,202112,2217,707883.0,319.3,1427,238594.0,167.2
270160,202112,4179,1239612.0,296.63,3347,544368.0,162.64
270170,202112,2241,529212.0,236.15,2003,391763.0,195.59
270180,202112,1683,558118.0,331.62,1059,176513.0,166.68
270190,202112,1232,393896.0,319.72,809,137412.0,169.85
270200,202112,1678,417065.0,248.55,1494,269853.0,180.62
270210,202112,3965,974067.0,245.67,3294,672847.0,204.26
270220,202112,811,170022.0,209.64,767,159294.0,207.68
270230,202112,5785,1194583.0,206.5,5471,1143501.0,209.01
270235,202112,3980,1178306.0,296.06,3119,492520.0,157.91
270240,202112,6503,1530614.0,235.37,5751,1132596.0,196.94
270250,202112,1957,364236.0,186.12,1893,423266.0,223.6
270255,202112,2744,729210.0,265.75,2315,401214.0,173.31
270260,202112,4298,1021632.0,237.7,3876,723673.0,186.71
270270,202112,712,134244.0,188.54,701,151412.0,215.99
270280,202112,2115,484270.0,228.97,1887,381221.0,202.02
270290,202112,5914,1873338.0,316.76,3864,636069.0,164.61
270300,202112,2620,639414.0,244.05,2361,436575.0,184.91
270310,202112,4898,1390250.0,283.84,4016,651900.0,162.33
270320,202112,3672,733584.0,199.78,3528,746229.0,211.52
270330,202112,2964,789809.0,266.47,2492,450975.0,180.97
270340,202112,1107,219056.0,197.88,1046,228861.0,218.8
270350,202112,1097,204364.0,186.29,1066,237156.0,222.47
270360,202112,1832,433245.0,236.49,1595,325382.0,204.0
270370,202112,1001,281052.0,280.77,777,137085.0,176.43
270375,202112,2238,569424.0,254.43,1949,351571.0,180.39
270380,202112,3612,739907.0,204.85,3437,722661.0,210.26
270390,202112,745,222244.0,298.31,490,94195.0,192.23
270400,202112,3884,785999.0,202.37,3741,777765.0,207.9
270410,202112,3219,873020.0,271.21,2571,459500.0,178.72
270420,202112,4380,1189015.0,271.46,3795,616152.0,162.36
270430,202112,64631,1.2444238E7,192.54,62112,1.3594684E7,218.87
270440,202112,3322,829077.0,249.57,3003,528342.0,175.94
270450,202112,4958,1055476.0,212.88,4637,957759.0,206.55
270460,202112,2588,549877.0,212.47,2384,508830.0,213.44
270470,202112,6997,1717853.0,245.51,6090,1160176.0,190.51
270480,202112,1967,427534.0,217.35,1792,376652.0,210.19
270490,202112,654,159012.0,243.14,584,107851.0,184.68
270500,202112,3729,858611.0,230.25,3376,665272.0,197.06
270510,202112,3604,753835.0,209.17,3386,708317.0,209.19
270520,202112,1905,411253.0,215.88,1756,367214.0,209.12
270530,202112,786,225854.0,287.35,599,102507.0,171.13
270540,202112,1509,388351.0,257.36,1290,239519.0,185.67
270550,202112,4079,967165.0,237.11,3622,707738.0,195.4
270560,202112,2055,440856.0,214.53,1874,398550.0,212.67
270570,202112,2861,532435.0,186.1,2788,617755.0,221.58
270580,202112,1677,452520.0,269.84,1326,246926.0,186.22
270590,202112,1301,420153.0,322.95,864,139137.0,161.04
270600,202112,2121,660483.0,311.4,1555,236782.0,152.27
270610,202112,2487,639058.0,256.96,2178,388272.0,178.27
270620,202112,934,202756.0,217.08,888,174985.0,197.06
270630,202112,10922,2299234.0,210.51,10167,2135610.0,210.05
270640,202112,3878,768180.0,198.09,3722,797901.0,214.37
270642,202112,1790,524595.0,293.07,1281,241256.0,188.33
270644,202112,2123,434284.0,204.56,2019,423816.0,209.91
270650,202112,2315,513799.0,221.94,2147,428757.0,199.7
270660,202112,1244,293119.0,235.63,1065,216821.0,203.59
270670,202112,9694,2137475.0,220.49,8715,1805545.0,207.18
270680,202112,3995,957358.0,239.64,3479,677188.0,194.65
270690,202112,5653,1244490.0,220.15,5209,1052427.0,202.04
270700,202112,343,85566.0,249.46,298,57971.0,194.53
270710,202112,3878,1039558.0,268.07,3313,585299.0,176.67
270720,202112,2708,781103.0,288.44,2061,361907.0,175.6
270730,202112,5177,1013459.0,195.76,4952,1077567.0,217.6
270740,202112,1687,347895.0,206.22,1573,335704.0,213.42
270750,202112,4153,1098632.0,264.54,3416,625428.0,183.09
270760,202112,2157,653416.0,302.93,1477,262142.0,177.48
270770,202112,9756,1982644.0,203.22,9329,1951775.0,209.22
270780,202112,1236,321555.0,260.16,1035,188079.0,181.72
270790,202112,980,213516.0,217.87,907,185142.0,204.13
270800,202112,7937,2049246.0,258.19,6817,1245182.0,182.66
270810,202112,1803,369614.0,205.0,1711,359074.0,209.86
270820,202112,1098,270909.0,246.73,973,179643.0,184.63
270830,202112,3293,711863.0,216.17,3024,628227.0,207.75
270840,202112,5928,1715898.0,289.46,4783,804548.0,168.21
270850,202112,6065,1162109.0,191.61,5831,1286685.0,220.66
270860,202112,7445,1440646.0,193.51,7116,1565390.0,219.98
270870,202112,1249,257864.0,206.46,1184,247475.0,209.02
270880,202112,5814,1531911.0,263.49,5112,854977.0,167.25
270890,202112,1807,417199.0,230.88,1651,316567.0,191.74
270895,202112,2416,694623.0,287.51,1885,321556.0,170.59
270900,202112,1029,241148.0,234.35,915,180854.0,197.65
270910,202112,2761,631602.0,228.76,2495,491300.0,196.91
270915,202112,5657,1269851.0,224.47,5083,1037682.0,204.15
270920,202112,4204,1249136.0,297.13,2998,536648.0,179.0
270930,202112,9415,1740519.0,184.87,9204,2044907.0,222.18
270940,202112,4352,970506.0,223.0,3907,810201.0,207.37
280010,202112,352,74441.0,211.48,334,67733.0,202.79
280020,202112,3008,535743.0,178.11,2922,675683.0,231.24
280030,202112,36162,6671383.0,184.49,34697,7909144.0,227.95
280040,202112,1786,361534.0,202.43,1672,364172.0,217.81
280050,202112,2317,462225.0,199.49,2199,476541.0,216.71
280060,202112,2965,574401.0,193.73,2837,624349.0,220.07
280067,202112,4116,777106.0,188.8,3933,888041.0,225.79
280070,202112,1428,328228.0,229.85,1305,255049.0,195.44
280100,202112,2363,412173.0,174.43,2323,536137.0,230.8
280110,202112,1024,273714.0,267.3,899,152522.0,169.66
280120,202112,4807,1019813.0,212.15,4504,935525.0,207.71
280130,202112,5255,1188017.0,226.07,4628,976056.0,210.9
280140,202112,3612,658988.0,182.44,3466,797439.0,230.07
280150,202112,2356,478029.0,202.9,2194,478063.0,217.9
280160,202112,749,153561.0,205.02,705,148818.0,211.09
280170,202112,3251,744312.0,228.95,2904,589388.0,202.96
280190,202112,794,153145.0,192.88,763,167518.0,219.55
280200,202112,683,159958.0,234.2,602,121581.0,201.96
280210,202112,9116,1720032.0,188.68,8732,1958979.0,224.34
280220,202112,1119,274330.0,245.16,983,189076.0,192.35
280230,202112,2340,494364.0,211.27,2195,454842.0,207.22
280240,202112,2404,609724.0,253.63,2191,379250.0,173.09
280250,202112,455,95196.0,209.22,411,89771.0,218.42
280260,202112,1546,410885.0,265.77,1237,231882.0,187.46
280270,202112,1701,370449.0,217.78,1571,320622.0,204.09
280280,202112,2678,629368.0,235.01,2334,479603.0,205.49
280290,202112,10716,1840191.0,171.72,10608,2455125.0,231.44
280300,202112,7329,1810026.0,246.97,6291,1217617.0,193.55
280310,202112,847,198870.0,234.79,763,149057.0,195.36
280320,202112,5266,1097141.0,208.34,4936,1040605.0,210.82
280330,202112,2770,521830.0,188.39,2648,596717.0,225.35
280340,202112,3442,703571.0,204.41,3209,690269.0,215.1
280350,202112,15478,2931365.0,189.39,14847,3313456.0,223.17
280360,202112,3338,670513.0,200.87,3165,680397.0,214.98
280370,202112,1266,234769.0,185.44,1231,273592.0,222.25
280380,202112,550,128975.0,234.5,492,95344.0,193.79
280390,202112,2073,341280.0,164.63,2064,488431.0,236.64
280400,202112,2203,404862.0,183.78,2150,480237.0,223.37
280410,202112,1264,203934.0,161.34,1253,302484.0,241.41
280420,202112,3236,847525.0,261.91,2801,490245.0,175.02
280430,202112,1277,287992.0,225.52,1176,234259.0,199.2
280440,202112,2994,608950.0,203.39,2810,604259.0,215.04
280445,202112,1442,313714.0,217.55,1362,269424.0,197.81
280450,202112,6441,1106979.0,171.86,6297,1482366.0,235.41
280460,202112,4597,899566.0,195.69,4354,959652.0,220.41
280470,202112,1048,213079.0,203.32,992,211144.0,212.85
280480,202112,22495,4171976.0,185.46,21777,4889927.0,224.55
280490,202112,2417,522047.0,215.99,2244,460201.0,205.08
280500,202112,636,142918.0,224.71,584,116055.0,198.72
280510,202112,1683,325936.0,193.66,1588,356796.0,224.68
280520,202112,1005,224710.0,223.59,920,187562.0,203.87
280530,202112,1404,285149.0,203.1,1318,283396.0,215.02
280540,202112,6425,1567895.0,244.03,5711,1083882.0,189.79
280550,202112,3885,934934.0,240.65,3206,661074.0,206.2
280560,202112,5659,1486160.0,262.62,5099,842687.0,165.27
280570,202112,3792,755459.0,199.22,3566,783292.0,219.66
280580,202112,3517,710095.0,201.9,3305,716642.0,216.84
280590,202112,1679,297395.0,177.13,1624,380421.0,234.25
280600,202112,2233,379464.0,169.93,2208,515716.0,233.57
280610,202112,1592,369684.0,232.21,1363,285046.0,209.13
280620,202112,3163,594984.0,188.11,3029,681818.0,225.1
280630,202112,2751,716638.0,260.5,2219,434795.0,195.94
280640,202112,1659,452761.0,272.91,1368,242643.0,177.37
280650,202112,703,156414.0,222.5,634,132078.0,208.32
280660,202112,2274,414990.0,182.49,2188,502416.0,229.62
280670,202112,11664,2241430.0,192.17,11054,2481146.0,224.46
280680,202112,1652,284012.0,171.92,1623,379484.0,233.82
280690,202112,556,122863.0,220.98,510,103679.0,203.29
280700,202112,713,171811.0,240.97,646,120161.0,186.01
280710,202112,9891,2345974.0,237.18,8765,1730673.0,197.45
280720,202112,1439,364410.0,253.24,1184,236590.0,199.82
280730,202112,640,141694.0,221.4,586,117404.0,200.35
280740,202112,7751,1471378.0,189.83,7337,1672719.0,227.98
280750,202112,2261,445198.0,196.9,2124,472308.0,222.37
280760,202112,3833,728575.0,190.08,3685,817410.0,221.82
290010,202112,1499,332605.0,221.88,1402,275717.0,196.66
290020,202112,3855,940048.0,243.85,3339,650243.0,194.74
290030,202112,2785,542938.0,194.95,2640,585997.0,221.97
290035,202112,3115,610671.0,196.04,2976,646673.0,217.3
290040,202112,2815,744695.0,264.55,2229,424781.0,190.57
290050,202112,1247,334649.0,268.36,1022,181669.0,177.76
290060,202112,679,125070.0,184.2,649,149246.0,229.96
290070,202112,19944,4133232.0,207.24,18089,3980235.0,220.04
290080,202112,3033,614613.0,202.64,2886,608925.0,210.99
290090,202112,1192,274742.0,230.49,994,212110.0,213.39
290100,202112,4872,971429.0,199.39,4583,1008476.0,220.05
290110,202112,3278,591691.0,180.5,3176,727399.0,229.03
290115,202112,2729,606007.0,222.06,2505,503601.0,201.04
290120,202112,4446,1006810.0,226.45,3968,801593.0,202.01
290130,202112,2780,708672.0,254.92,2248,452358.0,201.23
290135,202112,2604,536124.0,205.88,2388,520453.0,217.95
290140,202112,2602,743513.0,285.75,2093,343856.0,164.29
290150,202112,1568,358330.0,228.53,1408,280203.0,199.01
290160,202112,2546,451964.0,177.52,2474,570769.0,230.71
290170,202112,2384,600845.0,252.03,2024,387575.0,191.49
290180,202112,1872,514226.0,274.69,1514,267986.0,177.01
290190,202112,3211,810228.0,252.33,2616,524096.0,200.34
290195,202112,1351,385187.0,285.11,994,180883.0,181.97
290200,202112,2333,550854.0,236.11,2096,402559.0,192.06
290205,202112,2169,473763.0,218.42,2018,412482.0,204.4
290210,202112,9076,1871501.0,206.2,8460,1816748.0,214.75
290220,202112,1859,425954.0,229.13,1689,335455.0,198.61
290225,202112,1849,447998.0,242.29,1540,323691.0,210.19
290230,202112,1843,472826.0,256.55,1643,284956.0,173.44
290240,202112,2352,656265.0,279.02,1737,328215.0,188.96
290250,202112,2579,830110.0,321.87,1601,270393.0,168.89
290260,202112,3477,806475.0,231.95,2960,625479.0,211.31
290265,202112,2123,528669.0,249.02,1836,360661.0,196.44
290270,202112,8346,2148593.0,257.44,7052,1321690.0,187.42
290280,202112,3754,745686.0,198.64,3575,767867.0,214.79
290290,202112,5620,1375606.0,244.77,4856,938205.0,193.21
290300,202112,2280,490482.0,215.12,2108,436975.0,207.29
290310,202112,942,245253.0,260.35,728,144240.0,198.13
290320,202112,11977,2272928.0,189.77,11653,2544915.0,218.39
290323,202112,2567,538100.0,209.62,2425,499890.0,206.14
290327,202112,2295,546471.0,238.11,2035,387193.0,190.27
290330,202112,1318,315173.0,239.13,1098,229707.0,209.2
290340,202112,3195,627462.0,196.39,3055,662607.0,216.89
290350,202112,2535,549042.0,216.58,2312,480755.0,207.94
290360,202112,3545,907224.0,255.92,3043,569877.0,187.27
290370,202112,2690,663495.0,246.65,2255,445826.0,197.71
290380,202112,3694,1113325.0,301.39,2440,468500.0,192.01
290390,202112,8596,2052336.0,238.75,7510,1483535.0,197.54
290395,202112,1702,470965.0,276.71,1445,241782.0,167.32
290400,202112,2213,505503.0,228.42,2031,395982.0,194.97
290405,202112,2889,618088.0,213.95,2646,556190.0,210.2
290410,202112,3240,947537.0,292.45,2223,412393.0,185.51
290420,202112,1860,463143.0,249.0,1665,297143.0,178.46
290430,202112,1989,464251.0,233.41,1713,351849.0,205.4
290440,202112,1466,305534.0,208.41,1355,287596.0,212.25
290450,202112,1981,492443.0,248.58,1641,328536.0,200.2
290460,202112,5933,992555.0,167.29,5833,1388379.0,238.02
290470,202112,2195,412590.0,187.97,2075,474877.0,228.86
290475,202112,4045,1285195.0,317.72,2496,442463.0,177.27
290480,202112,1039,218726.0,210.52,951,201120.0,211.48
290485,202112,3121,922622.0,295.62,2382,392215.0,164.66
290490,202112,5710,1245033.0,218.04,5083,1089563.0,214.35
290500,202112,1845,314669.0,170.55,1815,425605.0,234.49
290510,202112,2213,588921.0,266.12,1723,333460.0,193.53
290515,202112,2624,761399.0,290.17,1923,333398.0,173.37
290520,202112,5605,1030525.0,183.86,5460,1221421.0,223.7
290530,202112,3283,938042.0,285.73,2579,426043.0,165.2
290540,202112,2523,633455.0,251.07,2176,401871.0,184.68
290550,202112,3192,934726.0,292.83,2222,424087.0,190.86
290560,202112,3367,753525.0,223.8,2956,627827.0,212.39
290570,202112,27149,5378211.0,198.1,25890,5583316.0,215.66
290580,202112,5342,1129139.0,211.37,4989,1041298.0,208.72
290590,202112,4904,1569490.0,320.04,3161,515437.0,163.06
290600,202112,13150,2805984.0,213.38,12242,2526760.0,206.4
290610,202112,1472,373394.0,253.66,1269,234232.0,184.58
290620,202112,4578,1092615.0,238.67,4172,776857.0,186.21
290630,202112,5164,1183895.0,229.26,4534,925104.0,204.04
290640,202112,1511,369270.0,244.39,1374,253465.0,184.47
290650,202112,8703,1736634.0,199.54,8307,1782367.0,214.56
290660,202112,2036,556696.0,273.43,1649,276107.0,167.44
290670,202112,4342,989841.0,227.97,3854,781059.0,202.66
290680,202112,7069,1997891.0,282.63,5718,961072.0,168.08
290682,202112,3163,839148.0,265.3,2678,474668.0,177.25
290685,202112,1597,249757.0,156.39,1588,389376.0,245.2
290687,202112,3719,761422.0,204.74,3489,746336.0,213.91
290689,202112,1559,367098.0,235.47,1403,269864.0,192.35
290690,202112,3149,688346.0,218.59,2848,591392.0,207.65
290700,202112,1806,503561.0,278.83,1365,251128.0,183.98
290710,202112,5557,1534017.0,276.05,4662,788106.0,169.05
290720,202112,12376,2865094.0,231.5,11140,2213638.0,198.71
290730,202112,4350,971009.0,223.22,3895,803721.0,206.35
290740,202112,589,158567.0,269.21,463,85979.0,185.7
290750,202112,6712,1192536.0,177.67,6489,1509729.0,232.66
290755,202112,1180,258875.0,219.39,1111,218025.0,196.24
290760,202112,2124,396737.0,186.79,2064,456909.0,221.37
290770,202112,1906,634389.0,332.84,1214,188829.0,155.54
290780,202112,5388,1036286.0,192.33,5177,1138504.0,219.92
290790,202112,3121,808163.0,258.94,2588,495698.0,191.54
290800,202112,3606,641561.0,177.91,3484,811154.0,232.82
290810,202112,3168,795546.0,251.12,2660,510373.0,191.87
290820,202112,3214,745571.0,231.98,2905,566172.0,194.9
290830,202112,3216,720792.0,224.13,2783,589657.0,211.88
290840,202112,10161,1919496.0,188.91,9783,2180030.0,222.84
290850,202112,4334,859030.0,198.21,4106,894325.0,217.81
290860,202112,4385,1080138.0,246.33,3724,743457.0,199.64
290870,202112,2454,575380.0,234.47,2238,428028.0,191.25
290880,202112,755,133743.0,177.14,733,170023.0,231.95
290890,202112,6551,1371509.0,209.36,5962,1294779.0,217.17
290900,202112,1127,209199.0,185.62,1083,243903.0,225.21
290910,202112,2833,731969.0,258.37,2542,432040.0,169.96
290920,202112,3964,1040546.0,262.5,3515,603367.0,171.65
290930,202112,4597,1142356.0,248.5,4119,746247.0,181.17
290940,202112,2450,616433.0,251.61,2042,393882.0,192.89
290950,202112,825,198125.0,240.15,701,141584.0,201.97
290960,202112,4035,792922.0,196.51,3811,841897.0,220.91
290970,202112,2098,443734.0,211.5,1986,403726.0,203.29
290980,202112,6415,1099385.0,171.38,6293,1471924.0,233.9
290990,202112,6272,1601414.0,255.33,5230,1009972.0,193.11
291000,202112,2180,521500.0,239.22,1918,378456.0,197.32
291005,202112,9599,1895313.0,197.45,9113,1986792.0,218.02
291010,202112,1627,392005.0,240.94,1400,270060.0,192.9
291020,202112,689,161337.0,234.16,589,118332.0,200.9
291030,202112,1159,219369.0,189.27,1106,248522.0,224.7
291040,202112,3588,880168.0,245.31,3134,595787.0,190.1
291050,202112,5062,951141.0,187.9,4854,1089021.0,224.36
291060,202112,4140,1025612.0,247.73,3511,692092.0,197.12
291070,202112,9992,2658404.0,266.05,8306,1490394.0,179.44
291072,202112,9503,2051986.0,215.93,8633,1814535.0,210.19
291075,202112,3583,804732.0,224.6,3291,648411.0,197.03
291077,202112,941,215417.0,228.92,868,167190.0,192.62
291080,202112,43421,7464469.0,171.91,42848,9943172.0,232.06
291085,202112,3679,912707.0,248.09,3138,602821.0,192.1
291090,202112,992,185736.0,187.23,930,217099.0,233.44
291100,202112,1617,351200.0,217.19,1427,309656.0,217.0
291110,202112,3834,831676.0,216.92,3558,722615.0,203.1
291120,202112,4664,1092074.0,234.15,3951,825562.0,208.95
291125,202112,1104,220935.0,200.12,998,226667.0,227.12
291130,202112,1792,490266.0,273.59,1505,252327.0,167.66
291140,202112,2424,479609.0,197.86,2292,504660.0,220.18
291150,202112,1519,405767.0,267.13,1130,231048.0,204.47
291160,202112,2974,573326.0,192.78,2842,628162.0,221.03
291165,202112,1151,315965.0,274.51,872,157085.0,180.14
291170,202112,10291,2325701.0,225.99,9043,1854038.0,205.02
291180,202112,3679,838469.0,227.91,3249,666870.0,205.25
291185,202112,2083,437472.0,210.02,1944,405576.0,208.63
291190,202112,4797,1261282.0,262.93,3693,727220.0,196.92
291200,202112,1252,247251.0,197.48,1201,256111.0,213.25
291210,202112,3694,851816.0,230.59,3126,661947.0,211.76
291220,202112,2843,605101.0,212.84,2643,548255.0,207.44
291230,202112,2868,657069.0,229.1,2579,512704.0,198.8
291240,202112,3036,635933.0,209.46,2853,591070.0,207.17
291250,202112,1805,359810.0,199.34,1723,368951.0,214.13
291260,202112,952,242383.0,254.6,803,153553.0,191.22
291270,202112,3233,588474.0,182.02,3192,707278.0,221.58
291280,202112,993,251132.0,252.9,826,156388.0,189.33
291290,202112,3038,664629.0,218.77,2791,571723.0,204.85
291300,202112,2312,592621.0,256.32,1949,360570.0,185.0
291310,202112,3643,787088.0,216.05,3360,689088.0,205.09
291320,202112,3210,620818.0,193.4,3081,673879.0,218.72
291330,202112,1034,267940.0,259.13,838,157213.0,187.61
291340,202112,2438,490082.0,201.02,2343,492150.0,210.05
291345,202112,2154,490752.0,227.83,1932,391555.0,202.67
291350,202112,4350,1225741.0,281.78,3208,601350.0,187.45
291360,202112,19341,3368207.0,174.15,19019,4394017.0,231.03
291370,202112,5840,1071974.0,183.56,5613,1283462.0,228.66
291380,202112,2413,672357.0,278.64,1993,331190.0,166.18
291390,202112,6890,1468780.0,213.18,6430,1328146.0,206.56
291400,202112,7809,1459328.0,186.88,7538,1689201.0,224.09
291410,202112,1556,445957.0,286.6,1086,202759.0,186.7
291420,202112,1228,340067.0,276.93,975,182099.0,186.77
291430,202112,1881,450308.0,239.4,1677,322114.0,192.08
291440,202112,4284,1023783.0,238.98,3788,731349.0,193.07
291450,202112,6198,1723759.0,278.12,4538,873310.0,192.44
291460,202112,9645,2131708.0,221.02,8764,1782660.0,203.41
291465,202112,5076,1477346.0,291.05,3655,657638.0,179.93
291470,202112,8947,1669294.0,186.58,8635,1934046.0,223.98
291480,202112,18238,3286199.0,180.18,17545,4061290.0,231.48
291490,202112,3796,939625.0,247.53,3138,637324.0,203.1
291500,202112,3332,935665.0,280.81,2372,476180.0,200.75
291510,202112,2441,688798.0,282.18,1811,347513.0,191.89
291520,202112,2594,486706.0,187.63,2432,564625.0,232.16
291530,202112,1032,217033.0,210.3,964,202966.0,210.55
291535,202112,2356,589594.0,250.25,2052,385648.0,187.94
291540,202112,1232,289926.0,235.33,1027,220108.0,214.32
291550,202112,2980,586834.0,196.92,2831,622006.0,219.71
291560,202112,8219,1649413.0,200.68,7784,1669642.0,214.5
291570,202112,1415,338777.0,239.42,1191,243477.0,204.43
291580,202112,3282,714711.0,217.77,3017,623470.0,206.65
291590,202112,1505,347436.0,230.85,1335,271235.0,203.17
291600,202112,2857,559481.0,195.83,2675,592899.0,221.64
291610,202112,4000,1135667.0,283.92,2871,549182.0,191.29
291620,202112,1722,412889.0,239.77,1462,296859.0,203.05
291630,202112,1800,312028.0,173.35,1767,410719.0,232.44
291640,202112,5975,1198534.0,200.59,5670,1219293.0,215.04
291650,202112,6856,1307809.0,190.75,6484,1471602.0,226.96
291660,202112,1092,200326.0,183.45,1038,240707.0,231.89
